Iteracoes,Aproximacao_PI,PI_Real,Erro_Absoluto,Tempo_ms,Precisao,Digitos_Corretos
39300,3.1415672083,3.141592653589793,0.0000254453,0.000,100.00,4
39400,3.1415672729,3.141592653589793,0.0000253807,0.000,100.00,4
39500,3.1415673371,3.141592653589793,0.0000253165,0.000,100.00,4
39600,3.1415674011,3.141592653589793,0.0000252525,0.000,100.00,4
39700,3.1415674647,3.141592653589793,0.0000251889,0.000,100.00,4
39800,3.1415675280,3.141592653589793,0.0000251256,0.000,100.00,4
39900,3.1415675909,3.141592653589793,0.0000250627,0.000,100.00,4
40000,3.1415676536,3.141592653589793,0.0000250000,0.000,100.00,4
40100,3.1415677159,3.141592653589793,0.0000249377,4.846,100.00,4
40200,3.1415677780,3.141592653589793,0.0000248756,0.000,100.00,4
40300,3.1415678397,3.141592653589793,0.0000248139,0.000,100.00,4
40400,3.1415679011,3.141592653589793,0.0000247525,0.000,100.00,4
40500,3.1415679622,3.141592653589793,0.0000246914,0.000,100.00,4
40600,3.1415680230,3.141592653589793,0.0000246305,0.000,100.00,4
40700,3.1415680836,3.141592653589793,0.0000245700,0.000,100.00,4
40800,3.1415681438,3.141592653589793,0.0000245098,0.000,100.00,4
40900,3.1415682037,3.141592653589793,0.0000244499,0.000,100.00,4
41000,3.1415682633,3.141592653589793,0.0000243902,0.000,100.00,4
41100,3.1415683227,3.141592653589793,0.0000243309,0.000,100.00,4
41200,3.1415683817,3.141592653589793,0.0000242718,0.000,100.00,4
41300,3.1415684405,3.141592653589793,0.0000242131,0.000,100.00,4
41400,3.1415684990,3.141592653589793,0.0000241546,0.000,100.00,4
41500,3.1415685572,3.141592653589793,0.0000240964,0.000,100.00,4
41600,3.1415686151,3.141592653589793,0.0000240385,0.000,100.00,4
41700,3.1415686728,3.141592653589793,0.0000239808,0.000,100.00,4
41800,3.1415687301,3.141592653589793,0.0000239234,0.000,100.00,4
41900,3.1415687872,3.141592653589793,0.0000238663,0.000,100.00,4
42000,3.1415688441,3.141592653589793,0.0000238095,0.000,100.00,4
42100,3.1415689006,3.141592653589793,0.0000237530,8.684,100.00,4
42200,3.1415689569,3.141592653589793,0.0000236967,0.000,100.00,4
42300,3.1415690129,3.141592653589793,0.0000236407,0.000,100.00,4
42400,3.1415690687,3.141592653589793,0.0000235849,0.000,100.00,4
42500,3.1415691242,3.141592653589793,0.0000235294,0.000,100.00,4
42600,3.1415691794,3.141592653589793,0.0000234742,0.000,100.00,4
42700,3.1415692344,3.141592653589793,0.0000234192,0.000,100.00,4
42800,3.1415692891,3.141592653589793,0.0000233645,0.000,100.00,4
42900,3.1415693436,3.141592653589793,0.0000233100,0.000,100.00,4
43000,3.1415693978,3.141592653589793,0.0000232558,0.000,100.00,4
43100,3.1415694517,3.141592653589793,0.0000232019,0.000,100.00,4
43200,3.1415695054,3.141592653589793,0.0000231481,0.000,100.00,4
43300,3.1415695589,3.141592653589793,0.0000230947,0.000,100.00,4
43400,3.1415696121,3.141592653589793,0.0000230415,5.472,100.00,4
43500,3.1415696651,3.141592653589793,0.0000229885,0.000,100.00,4
43600,3.1415697178,3.141592653589793,0.0000229358,0.000,100.00,4
43700,3.1415697703,3.141592653589793,0.0000228833,0.000,100.00,4
43800,3.1415698225,3.141592653589793,0.0000228311,0.000,100.00,4
43900,3.1415698745,3.141592653589793,0.0000227790,0.000,100.00,4
44000,3.1415699263,3.141592653589793,0.0000227273,0.000,100.00,4
44100,3.1415699779,3.141592653589793,0.0000226757,0.000,100.00,4
44200,3.1415700292,3.141592653589793,0.0000226244,0.000,100.00,4
44300,3.1415700802,3.141592653589793,0.0000225734,0.000,100.00,4
44400,3.1415701311,3.141592653589793,0.0000225225,0.000,100.00,4
44500,3.1415701817,3.141592653589793,0.0000224719,0.000,100.00,4
44600,3.1415702321,3.141592653589793,0.0000224215,0.000,100.00,4
44700,3.1415702822,3.141592653589793,0.0000223714,0.000,100.00,4
44800,3.1415703322,3.141592653589793,0.0000223214,0.000,100.00,4
44900,3.1415703819,3.141592653589793,0.0000222717,0.000,100.00,4
45000,3.1415704314,3.141592653589793,0.0000222222,0.000,100.00,4
45100,3.1415704806,3.141592653589793,0.0000221729,0.000,100.00,4
45200,3.1415705297,3.141592653589793,0.0000221239,0.000,100.00,4
45300,3.1415705785,3.141592653589793,0.0000220751,0.000,100.00,4
45400,3.1415706272,3.141592653589793,0.0000220264,0.000,100.00,4
45500,3.1415706756,3.141592653589793,0.0000219780,0.000,100.00,4
45600,3.1415707238,3.141592653589793,0.0000219298,0.000,100.00,4
45700,3.1415707718,3.141592653589793,0.0000218818,0.000,100.00,4
45800,3.1415708195,3.141592653589793,0.0000218341,0.000,100.00,4
45900,3.1415708671,3.141592653589793,0.0000217865,0.000,100.00,4
46000,3.1415709145,3.141592653589793,0.0000217391,0.000,100.00,4
46100,3.1415709616,3.141592653589793,0.0000216920,0.000,100.00,4
46200,3.1415710086,3.141592653589793,0.0000216450,0.000,100.00,4
46300,3.1415710553,3.141592653589793,0.0000215983,0.000,100.00,4
46400,3.1415711019,3.141592653589793,0.0000215517,0.000,100.00,4
46500,3.1415711482,3.141592653589793,0.0000215054,0.000,100.00,4
46600,3.1415711944,3.141592653589793,0.0000214592,0.000,100.00,4
46700,3.1415712403,3.141592653589793,0.0000214133,0.000,100.00,4
46800,3.1415712861,3.141592653589793,0.0000213675,0.000,100.00,4
46900,3.1415713316,3.141592653589793,0.0000213220,0.000,100.00,4
47000,3.1415713770,3.141592653589793,0.0000212766,0.000,100.00,4
47100,3.1415714222,3.141592653589793,0.0000212314,0.000,100.00,4
47200,3.1415714671,3.141592653589793,0.0000211864,6.502,100.00,4
47300,3.1415715119,3.141592653589793,0.0000211416,0.000,100.00,4
47400,3.1415715565,3.141592653589793,0.0000210970,0.000,100.00,4
47500,3.1415716010,3.141592653589793,0.0000210526,0.000,100.00,4
47600,3.1415716452,3.141592653589793,0.0000210084,0.000,100.00,4
47700,3.1415716892,3.141592653589793,0.0000209644,0.000,100.00,4
47800,3.1415717331,3.141592653589793,0.0000209205,0.000,100.00,4
47900,3.1415717768,3.141592653589793,0.0000208768,0.000,100.00,4
48000,3.1415718203,3.141592653589793,0.0000208333,0.000,100.00,4
48100,3.1415718636,3.141592653589793,0.0000207900,0.000,100.00,4
48200,3.1415719067,3.141592653589793,0.0000207469,0.000,100.00,4
48300,3.1415719497,3.141592653589793,0.0000207039,0.000,100.00,4
48400,3.1415719924,3.141592653589793,0.0000206612,0.000,100.00,4
48500,3.1415720350,3.141592653589793,0.0000206186,0.000,100.00,4
48600,3.1415720775,3.141592653589793,0.0000205761,0.000,100.00,4
48700,3.1415721197,3.141592653589793,0.0000205339,0.000,100.00,4
48800,3.1415721618,3.141592653589793,0.0000204918,0.000,100.00,4
48900,3.1415722037,3.141592653589793,0.0000204499,0.000,100.00,4
49000,3.1415722454,3.141592653589793,0.0000204082,0.000,100.00,4
49100,3.1415722870,3.141592653589793,0.0000203666,0.000,100.00,4
49200,3.1415723284,3.141592653589793,0.0000203252,0.000,100.00,4
49300,3.1415723696,3.141592653589793,0.0000202840,7.889,100.00,4
49400,3.1415724107,3.141592653589793,0.0000202429,0.000,100.00,4
49500,3.1415724516,3.141592653589793,0.0000202020,0.000,100.00,4
49600,3.1415724923,3.141592653589793,0.0000201613,0.000,100.00,4
49700,3.1415725329,3.141592653589793,0.0000201207,0.000,100.00,4
49800,3.1415725733,3.141592653589793,0.0000200803,0.000,100.00,4
49900,3.1415726135,3.141592653589793,0.0000200401,0.000,100.00,4
50000,3.1415726536,3.141592653589793,0.0000200000,0.000,100.00,4
50100,3.1415726935,3.141592653589793,0.0000199601,0.000,100.00,4
50200,3.1415727333,3.141592653589793,0.0000199203,0.000,100.00,4
50300,3.1415727729,3.141592653589793,0.0000198807,0.000,100.00,4
50400,3.1415728123,3.141592653589793,0.0000198413,0.000,100.00,4
50500,3.1415728516,3.141592653589793,0.0000198020,0.000,100.00,4
50600,3.1415728907,3.141592653589793,0.0000197628,0.000,100.00,4
50700,3.1415729297,3.141592653589793,0.0000197239,0.000,100.00,4
50800,3.1415729686,3.141592653589793,0.0000196850,0.000,100.00,4
50900,3.1415730072,3.141592653589793,0.0000196464,0.000,100.00,4
51000,3.1415730457,3.141592653589793,0.0000196078,0.000,100.00,4
51100,3.1415730841,3.141592653589793,0.0000195695,1.611,100.00,4
51200,3.1415731223,3.141592653589793,0.0000195313,0.000,100.00,4
51300,3.1415731604,3.141592653589793,0.0000194932,0.000,100.00,4
51400,3.1415731983,3.141592653589793,0.0000194553,0.000,100.00,4
51500,3.1415732361,3.141592653589793,0.0000194175,0.000,100.00,4
51600,3.1415732737,3.141592653589793,0.0000193798,0.000,100.00,4
51700,3.1415733112,3.141592653589793,0.0000193424,0.000,100.00,4
51800,3.1415733486,3.141592653589793,0.0000193050,0.000,100.00,4
51900,3.1415733858,3.141592653589793,0.0000192678,0.000,100.00,4
52000,3.1415734228,3.141592653589793,0.0000192308,0.000,100.00,4
52100,3.1415734597,3.141592653589793,0.0000191939,0.000,100.00,4
52200,3.1415734965,3.141592653589793,0.0000191571,0.000,100.00,4
52300,3.1415735331,3.141592653589793,0.0000191205,0.000,100.00,4
52400,3.1415735696,3.141592653589793,0.0000190840,0.000,100.00,4
52500,3.1415736060,3.141592653589793,0.0000190476,0.000,100.00,4
52600,3.1415736422,3.141592653589793,0.0000190114,0.000,100.00,4
52700,3.1415736783,3.141592653589793,0.0000189753,0.000,100.00,4
52800,3.1415737142,3.141592653589793,0.0000189394,0.000,100.00,4
52900,3.1415737500,3.141592653589793,0.0000189036,0.000,100.00,4
53000,3.1415737857,3.141592653589793,0.0000188679,0.000,100.00,4
53100,3.1415738212,3.141592653589793,0.0000188324,0.000,100.00,4
53200,3.1415738566,3.141592653589793,0.0000187970,0.000,100.00,4
53300,3.1415738919,3.141592653589793,0.0000187617,0.000,100.00,4
53400,3.1415739270,3.141592653589793,0.0000187266,0.000,100.00,4
53500,3.1415739620,3.141592653589793,0.0000186916,0.000,100.00,4
53600,3.1415739969,3.141592653589793,0.0000186567,0.000,100.00,4
53700,3.1415740316,3.141592653589793,0.0000186220,0.000,100.00,4
53800,3.1415740662,3.141592653589793,0.0000185874,0.000,100.00,4
53900,3.1415741007,3.141592653589793,0.0000185529,0.000,100.00,4
54000,3.1415741351,3.141592653589793,0.0000185185,0.000,100.00,4
54100,3.1415741693,3.141592653589793,0.0000184843,0.000,100.00,4
54200,3.1415742034,3.141592653589793,0.0000184502,0.000,100.00,4
54300,3.1415742374,3.141592653589793,0.0000184162,0.000,100.00,4
54400,3.1415742712,3.141592653589793,0.0000183824,0.000,100.00,4
54500,3.1415743050,3.141592653589793,0.0000183486,0.000,100.00,4
54600,3.1415743386,3.141592653589793,0.0000183150,0.000,100.00,4
54700,3.1415743721,3.141592653589793,0.0000182815,0.000,100.00,4
54800,3.1415744054,3.141592653589793,0.0000182482,0.000,100.00,4
54900,3.1415744387,3.141592653589793,0.0000182149,0.000,100.00,4
55000,3.1415744718,3.141592653589793,0.0000181818,0.000,100.00,4
55100,3.1415745048,3.141592653589793,0.0000181488,0.000,100.00,4
55200,3.1415745376,3.141592653589793,0.0000181159,0.000,100.00,4
55300,3.1415745704,3.141592653589793,0.0000180832,0.000,100.00,4
55400,3.1415746030,3.141592653589793,0.0000180505,0.000,100.00,4
55500,3.1415746356,3.141592653589793,0.0000180180,0.000,100.00,4
55600,3.1415746680,3.141592653589793,0.0000179856,0.000,100.00,4
55700,3.1415747003,3.141592653589793,0.0000179533,0.000,100.00,4
55800,3.1415747324,3.141592653589793,0.0000179211,0.000,100.00,4
55900,3.1415747645,3.141592653589793,0.0000178891,0.000,100.00,4
56000,3.1415747964,3.141592653589793,0.0000178571,0.000,100.00,4
56100,3.1415748283,3.141592653589793,0.0000178253,0.000,100.00,4
56200,3.1415748600,3.141592653589793,0.0000177936,0.000,100.00,4
56300,3.1415748916,3.141592653589793,0.0000177620,0.000,100.00,4
56400,3.1415749231,3.141592653589793,0.0000177305,0.000,100.00,4
56500,3.1415749545,3.141592653589793,0.0000176991,0.000,100.00,4
56600,3.1415749857,3.141592653589793,0.0000176678,0.000,100.00,4
56700,3.1415750169,3.141592653589793,0.0000176367,0.000,100.00,4
56800,3.1415750480,3.141592653589793,0.0000176056,0.000,100.00,4
56900,3.1415750789,3.141592653589793,0.0000175747,0.000,100.00,4
57000,3.1415751097,3.141592653589793,0.0000175439,0.000,100.00,4
57100,3.1415751405,3.141592653589793,0.0000175131,0.000,100.00,4
57200,3.1415751711,3.141592653589793,0.0000174825,0.000,100.00,4
57300,3.1415752016,3.141592653589793,0.0000174520,0.000,100.00,4
57400,3.1415752320,3.141592653589793,0.0000174216,0.000,100.00,4
57500,3.1415752623,3.141592653589793,0.0000173913,0.000,100.00,4
57600,3.1415752925,3.141592653589793,0.0000173611,0.000,100.00,4
57700,3.1415753226,3.141592653589793,0.0000173310,12.927,100.00,4
57800,3.1415753526,3.141592653589793,0.0000173010,0.000,100.00,4
57900,3.1415753824,3.141592653589793,0.0000172712,0.950,100.00,4
58000,3.1415754122,3.141592653589793,0.0000172414,0.000,100.00,4
58100,3.1415754419,3.141592653589793,0.0000172117,0.000,100.00,4
58200,3.1415754715,3.141592653589793,0.0000171821,0.000,100.00,4
58300,3.1415755009,3.141592653589793,0.0000171527,0.000,100.00,4
58400,3.1415755303,3.141592653589793,0.0000171233,0.000,100.00,4
58500,3.1415755596,3.141592653589793,0.0000170940,0.000,100.00,4
58600,3.1415755887,3.141592653589793,0.0000170648,0.000,100.00,4
58700,3.1415756178,3.141592653589793,0.0000170358,0.000,100.00,4
58800,3.1415756468,3.141592653589793,0.0000170068,0.000,100.00,4
58900,3.1415756757,3.141592653589793,0.0000169779,0.000,100.00,4
59000,3.1415757044,3.141592653589793,0.0000169492,0.000,100.00,4
59100,3.1415757331,3.141592653589793,0.0000169205,0.000,100.00,4
59200,3.1415757617,3.141592653589793,0.0000168919,0.000,100.00,4
59300,3.1415757902,3.141592653589793,0.0000168634,0.000,100.00,4
59400,3.1415758186,3.141592653589793,0.0000168350,0.000,100.00,4
59500,3.1415758469,3.141592653589793,0.0000168067,0.000,100.00,4
59600,3.1415758751,3.141592653589793,0.0000167785,0.000,100.00,4
59700,3.1415759032,3.141592653589793,0.0000167504,0.000,100.00,4
59800,3.1415759312,3.141592653589793,0.0000167224,0.000,100.00,4
59900,3.1415759591,3.141592653589793,0.0000166945,0.000,100.00,4
60000,3.1415759869,3.141592653589793,0.0000166667,0.000,100.00,4
60100,3.1415760147,3.141592653589793,0.0000166389,0.000,100.00,4
60200,3.1415760423,3.141592653589793,0.0000166113,0.000,100.00,4
60300,3.1415760698,3.141592653589793,0.0000165837,0.000,100.00,4
60400,3.1415760973,3.141592653589793,0.0000165563,0.000,100.00,4
60500,3.1415761247,3.141592653589793,0.0000165289,0.000,100.00,4
60600,3.1415761519,3.141592653589793,0.0000165017,0.000,100.00,4
60700,3.1415761791,3.141592653589793,0.0000164745,0.000,100.00,4
60800,3.1415762062,3.141592653589793,0.0000164474,0.000,100.00,4
60900,3.1415762332,3.141592653589793,0.0000164204,13.104,100.00,4
61000,3.1415762601,3.141592653589793,0.0000163934,0.000,100.00,4
61100,3.1415762870,3.141592653589793,0.0000163666,0.000,100.00,4
61200,3.1415763137,3.141592653589793,0.0000163399,0.000,100.00,4
61300,3.1415763404,3.141592653589793,0.0000163132,0.000,100.00,4
61400,3.1415763669,3.141592653589793,0.0000162866,1.149,100.00,4
61500,3.1415763934,3.141592653589793,0.0000162602,0.000,100.00,4
61600,3.1415764198,3.141592653589793,0.0000162338,0.000,100.00,4
61700,3.1415764461,3.141592653589793,0.0000162075,0.000,100.00,4
61800,3.1415764724,3.141592653589793,0.0000161812,0.000,100.00,4
61900,3.1415764985,3.141592653589793,0.0000161551,0.000,100.00,4
62000,3.1415765246,3.141592653589793,0.0000161290,0.000,100.00,4
62100,3.1415765505,3.141592653589793,0.0000161031,0.000,100.00,4
62200,3.1415765764,3.141592653589793,0.0000160772,0.000,100.00,4
62300,3.1415766022,3.141592653589793,0.0000160514,0.000,100.00,4
62400,3.1415766279,3.141592653589793,0.0000160256,0.000,100.00,4
62500,3.1415766536,3.141592653589793,0.0000160000,0.000,100.00,4
62600,3.1415766791,3.141592653589793,0.0000159744,0.000,100.00,4
62700,3.1415767046,3.141592653589793,0.0000159490,0.000,100.00,4
62800,3.1415767300,3.141592653589793,0.0000159236,0.000,100.00,4
62900,3.1415767553,3.141592653589793,0.0000158983,0.000,100.00,4
63000,3.1415767806,3.141592653589793,0.0000158730,0.000,100.00,4
63100,3.1415768057,3.141592653589793,0.0000158479,0.000,100.00,4
63200,3.1415768308,3.141592653589793,0.0000158228,0.000,100.00,4
63300,3.1415768558,3.141592653589793,0.0000157978,0.000,100.00,4
63400,3.1415768807,3.141592653589793,0.0000157729,0.000,100.00,4
63500,3.1415769056,3.141592653589793,0.0000157480,0.000,100.00,4
63600,3.1415769303,3.141592653589793,0.0000157233,0.000,100.00,4
63700,3.1415769550,3.141592653589793,0.0000156986,0.000,100.00,4
63800,3.1415769796,3.141592653589793,0.0000156740,0.000,100.00,4
63900,3.1415770041,3.141592653589793,0.0000156495,0.000,100.00,4
64000,3.1415770286,3.141592653589793,0.0000156250,12.068,100.00,4
64100,3.1415770530,3.141592653589793,0.0000156006,0.000,100.00,4
64200,3.1415770773,3.141592653589793,0.0000155763,0.636,100.00,4
64300,3.1415771015,3.141592653589793,0.0000155521,0.000,100.00,4
64400,3.1415771256,3.141592653589793,0.0000155280,0.000,100.00,4
64500,3.1415771497,3.141592653589793,0.0000155039,0.000,100.00,4
64600,3.1415771737,3.141592653589793,0.0000154799,1.914,100.00,4
64700,3.1415771976,3.141592653589793,0.0000154560,0.000,100.00,4
64800,3.1415772215,3.141592653589793,0.0000154321,0.000,100.00,4
64900,3.1415772453,3.141592653589793,0.0000154083,0.000,100.00,4
65000,3.1415772690,3.141592653589793,0.0000153846,1.915,100.00,4
65100,3.1415772926,3.141592653589793,0.0000153610,0.000,100.00,4
65200,3.1415773162,3.141592653589793,0.0000153374,0.000,100.00,4
65300,3.1415773397,3.141592653589793,0.0000153139,0.000,100.00,4
65400,3.1415773631,3.141592653589793,0.0000152905,0.000,100.00,4
65500,3.1415773864,3.141592653589793,0.0000152672,0.000,100.00,4
65600,3.1415774097,3.141592653589793,0.0000152439,0.000,100.00,4
65700,3.1415774329,3.141592653589793,0.0000152207,0.000,100.00,4
65800,3.1415774560,3.141592653589793,0.0000151976,0.000,100.00,4
65900,3.1415774791,3.141592653589793,0.0000151745,0.000,100.00,4
66000,3.1415775021,3.141592653589793,0.0000151515,0.000,100.00,4
66100,3.1415775250,3.141592653589793,0.0000151286,0.000,100.00,4
66200,3.1415775478,3.141592653589793,0.0000151057,0.000,100.00,4
66300,3.1415775706,3.141592653589793,0.0000150830,0.000,100.00,4
66400,3.1415775933,3.141592653589793,0.0000150602,0.000,100.00,4
66500,3.1415776160,3.141592653589793,0.0000150376,0.000,100.00,4
66600,3.1415776386,3.141592653589793,0.0000150150,0.000,100.00,4
66700,3.1415776611,3.141592653589793,0.0000149925,0.000,100.00,4
66800,3.1415776835,3.141592653589793,0.0000149701,0.000,100.00,4
66900,3.1415777059,3.141592653589793,0.0000149477,0.000,100.00,4
67000,3.1415777282,3.141592653589793,0.0000149254,0.000,100.00,4
67100,3.1415777505,3.141592653589793,0.0000149031,0.000,100.00,4
67200,3.1415777726,3.141592653589793,0.0000148810,0.000,100.00,4
67300,3.1415777947,3.141592653589793,0.0000148588,11.326,100.00,4
67400,3.1415778168,3.141592653589793,0.0000148368,0.000,100.00,4
67500,3.1415778388,3.141592653589793,0.0000148148,1.461,100.00,4
67600,3.1415778607,3.141592653589793,0.0000147929,0.000,100.00,4
67700,3.1415778825,3.141592653589793,0.0000147710,0.000,100.00,4
67800,3.1415779043,3.141592653589793,0.0000147493,0.000,100.00,4
67900,3.1415779260,3.141592653589793,0.0000147275,2.053,100.00,4
68000,3.1415779477,3.141592653589793,0.0000147059,0.000,100.00,4
68100,3.1415779693,3.141592653589793,0.0000146843,0.000,100.00,4
68200,3.1415779908,3.141592653589793,0.0000146628,0.000,100.00,4
68300,3.1415780123,3.141592653589793,0.0000146413,0.000,100.00,4
68400,3.1415780337,3.141592653589793,0.0000146199,0.000,100.00,4
